图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,彗星-预测置信度,地球-预测置信度,木星-预测置信度,火星-预测置信度,水星-预测置信度,月球-预测置信度,海王星-预测置信度,冥王星-预测置信度,土星-预测置信度,太阳-预测置信度,天王星-预测置信度,金星-预测置信度
../image_acquisition/dataset_split\val\Moon\637.jpg,5,月球,5,月球,6,海王星,1,地球,True,0.009460895,0.0460343,0.041453805,0.0052246433,0.00013594849,0.5860974,0.28028294,4.298281e-05,0.012706944,0.012114673,0.00448196,0.0019635435
../image_acquisition/dataset_split\val\Moon\64.jpg,5,月球,4,水星,5,月球,7,冥王星,True,3.636743e-07,0.0003645944,0.00092343736,0.0009444796,0.78052443,0.13186365,0.0064054984,0.065635435,0.012305408,3.424567e-06,0.00019886975,0.0008304562
../image_acquisition/dataset_split\val\Moon\640.jpg,5,月球,5,月球,2,木星,11,金星,True,1.8910216e-06,3.3712666e-05,0.00014611847,2.1390626e-05,5.2100468e-06,0.99952996,6.4029623e-06,5.158109e-07,5.289734e-05,7.2974726e-05,2.947882e-06,0.00012604802
../image_acquisition/dataset_split\val\Moon\642.jpg,5,月球,5,月球,1,地球,6,海王星,True,8.41376e-05,0.004606699,4.667318e-05,1.0000706e-05,4.2852844e-05,0.99407685,0.00063260266,4.25526e-06,0.00024208221,8.133234e-05,0.00013668426,3.5847326e-05
../image_acquisition/dataset_split\val\Moon\645.jpg,5,月球,5,月球,2,木星,11,金星,True,1.8910216e-06,3.3712666e-05,0.00014611847,2.1390626e-05,5.2100468e-06,0.99952996,6.4029623e-06,5.158109e-07,5.289734e-05,7.2974726e-05,2.947882e-06,0.00012604802
../image_acquisition/dataset_split\val\Moon\653.jpg,5,月球,5,月球,1,地球,10,天王星,True,0.00015298738,0.0013498606,3.2081891e-06,2.2325386e-05,5.1163565e-06,0.99676394,0.00042601355,0.00032704143,0.0001622902,4.3439166e-05,0.00071425026,2.9447287e-05
../image_acquisition/dataset_split\val\Moon\655.jpg,5,月球,5,月球,1,地球,10,天王星,True,0.00015298738,0.0013498606,3.2081891e-06,2.2325386e-05,5.1163565e-06,0.99676394,0.00042601355,0.00032704143,0.0001622902,4.3439166e-05,0.00071425026,2.9447287e-05
../image_acquisition/dataset_split\val\Moon\656.jpg,5,月球,5,月球,1,地球,8,土星,True,6.812563e-07,0.00038656767,5.2390654e-08,8.165379e-06,1.3979276e-05,0.9993824,1.50284595e-05,1.5375175e-06,0.00018179971,3.5747262e-06,1.9761659e-07,6.0724865e-06
../image_acquisition/dataset_split\val\Moon\660.jpg,5,月球,5,月球,1,地球,6,海王星,True,0.00021231566,0.064636834,4.27309e-06,0.008317867,0.0029274311,0.88554806,0.03635526,2.7895592e-06,0.0002991737,0.00096673245,0.00031920415,0.00040999605
../image_acquisition/dataset_split\val\Moon\663.jpg,5,月球,5,月球,8,土星,9,太阳,True,6.088777e-06,3.5724383e-07,1.6804069e-07,2.8218892e-07,1.6994677e-07,0.9999212,5.9359663e-06,5.4709277e-09,4.5192683e-05,2.0134177e-05,3.9018536e-07,1.0035939e-07
../image_acquisition/dataset_split\val\Moon\67.jpg,5,月球,5,月球,8,土星,11,金星,True,3.7431378e-06,0.0005746198,0.00053869735,4.1384996e-05,0.00018789506,0.99374074,3.986311e-05,9.7059296e-05,0.0032017734,8.555991e-05,4.208537e-05,0.0014465752
../image_acquisition/dataset_split\val\Moon\672.jpg,5,月球,5,月球,8,土星,7,冥王星,True,2.0892978e-05,0.0006948865,0.00015733897,5.3587824e-05,0.0003314734,0.99082583,3.9741444e-05,0.0011953498,0.0062751276,3.2659293e-05,1.1424445e-05,0.00036170008
../image_acquisition/dataset_split\val\Moon\673.jpg,5,月球,5,月球,10,天王星,9,太阳,True,0.0005266798,0.008942557,0.0005756076,0.0018479042,0.00015661199,0.9412429,0.003694533,0.0004676346,0.0027995878,0.011969009,0.017387336,0.010389611
../image_acquisition/dataset_split\val\Moon\687.jpg,5,月球,5,月球,1,地球,11,金星,True,6.161455e-05,0.00034990578,4.291342e-07,5.5710602e-06,4.90972e-06,0.99931455,4.4178333e-07,4.8992284e-08,1.2669605e-06,2.21365e-05,4.9524266e-07,0.00023860863
../image_acquisition/dataset_split\val\Moon\689.jpg,5,月球,5,月球,9,太阳,0,彗星,True,0.15651825,0.013176599,6.374355e-07,0.0069377064,1.0889298e-06,0.5333705,0.0002061219,0.0002787222,0.0006072869,0.2888277,7.155468e-05,3.750023e-06
../image_acquisition/dataset_split\val\Moon\69.jpg,5,月球,5,月球,8,土星,6,海王星,True,2.044064e-06,3.6787416e-05,4.5419833e-06,7.720767e-06,1.6852644e-05,0.99623823,6.6406625e-05,3.3505195e-05,0.0035818839,4.041785e-06,2.3155542e-06,5.6756385e-06
../image_acquisition/dataset_split\val\Moon\692.jpg,5,月球,5,月球,9,太阳,0,彗星,True,0.15651825,0.013176599,6.374355e-07,0.0069377064,1.0889298e-06,0.5333705,0.0002061219,0.0002787222,0.0006072869,0.2888277,7.155468e-05,3.750023e-06
../image_acquisition/dataset_split\val\Moon\694.jpg,5,月球,5,月球,8,土星,9,太阳,True,0.00038878946,0.0018165987,0.0010165526,0.00023988777,0.0011829968,0.97363394,1.3688279e-05,2.7197639e-05,0.014800666,0.0042400993,0.0001445472,0.002495071
../image_acquisition/dataset_split\val\Moon\695.jpg,5,月球,5,月球,1,地球,0,彗星,True,0.00033404393,0.004437115,1.7779046e-08,4.7699682e-08,2.9507847e-08,0.99512154,5.2436685e-06,3.2832583e-09,6.879938e-08,5.7512963e-05,1.2638236e-05,3.163495e-05
../image_acquisition/dataset_split\val\Moon\702.jpg,5,月球,5,月球,11,金星,1,地球,True,8.3931286e-07,0.0013036499,1.4798189e-05,1.5567813e-06,4.867824e-05,0.99717003,4.4856813e-07,3.0925767e-06,1.0775002e-05,1.1897303e-05,4.45963e-06,0.0014297552
../image_acquisition/dataset_split\val\Moon\714.jpg,5,月球,5,月球,0,彗星,6,海王星,True,0.0038255213,0.0003942006,7.0219753e-06,6.828716e-05,3.6922274e-06,0.9940749,0.0012237454,1.22319e-06,0.00016255991,9.054728e-05,0.00013118121,1.7080325e-05
../image_acquisition/dataset_split\val\Moon\719.jpg,5,月球,5,月球,1,地球,8,土星,True,0.00041170354,0.034573622,0.00052567344,0.00037230054,0.0021836625,0.9373159,0.0006231638,0.00083622715,0.0216584,0.00061001116,0.00014726708,0.00074208836
../image_acquisition/dataset_split\val\Moon\727.jpg,5,月球,5,月球,1,地球,6,海王星,True,3.123529e-06,0.011193082,1.6688349e-06,2.3902335e-06,4.9316463e-05,0.9885626,0.00015793869,6.6818425e-06,3.519707e-06,1.9693764e-06,6.882228e-06,1.0872357e-05
../image_acquisition/dataset_split\val\Moon\735.jpg,5,月球,5,月球,8,土星,1,地球,True,1.4466274e-05,0.0008928297,0.00012054028,3.407331e-05,6.710142e-06,0.99412894,0.000231609,0.00015004585,0.0033841517,0.00020525134,0.00033747166,0.0004938669
../image_acquisition/dataset_split\val\Moon\736.jpg,5,月球,5,月球,8,土星,1,地球,True,1.5065035e-05,0.0064162565,2.1130136e-05,0.00068875984,0.0004412445,0.9765241,0.000110662055,0.0015894319,0.013037511,5.3871157e-05,1.6937107e-05,0.001085034
../image_acquisition/dataset_split\val\Moon\749.jpg,5,月球,5,月球,8,土星,4,水星,True,4.049749e-06,0.0014162721,0.0003355201,0.00044698463,0.015241593,0.7925497,0.006146502,0.0026400615,0.1778758,0.00010368835,0.0020698942,0.0011697982
../image_acquisition/dataset_split\val\Moon\752.jpg,5,月球,5,月球,4,水星,8,土星,True,8.413097e-05,0.0016525926,0.0036012488,0.00024048715,0.08410935,0.83959925,0.00037106464,0.003141874,0.05938181,0.00027587477,0.001777195,0.005765065
../image_acquisition/dataset_split\val\Moon\754.jpg,5,月球,5,月球,8,土星,3,火星,True,1.3757354e-05,0.00090422004,0.001706505,0.015880791,0.00045823053,0.94397646,3.722472e-05,0.0012594456,0.03035552,0.0013844247,2.2333354e-05,0.004001157
../image_acquisition/dataset_split\val\Moon\758.jpg,5,月球,5,月球,8,土星,1,地球,True,6.251661e-05,0.007605866,0.00022706702,0.000109692555,0.00015141745,0.979704,0.00018332872,9.1773916e-05,0.0106390435,0.0006875362,9.714894e-05,0.00044066104
../image_acquisition/dataset_split\val\Moon\767.jpg,5,月球,5,月球,8,土星,1,地球,True,1.0968724e-07,1.5482403e-05,3.902612e-07,1.3982177e-06,1.7429102e-06,0.9994948,3.271936e-06,1.0888624e-06,0.0004788245,1.0533325e-06,5.6008666e-08,1.767324e-06
../image_acquisition/dataset_split\val\Moon\77.jpg,5,月球,5,月球,8,土星,1,地球,True,2.9410628e-05,0.019497104,0.008647297,0.015850773,0.0006350889,0.75748193,0.0003049236,0.0060875076,0.1910042,0.00028545616,1.6719905e-05,0.00015953886
../image_acquisition/dataset_split\val\Moon\78.jpg,5,月球,5,月球,11,金星,3,火星,True,5.200405e-09,1.7346428e-06,2.1352417e-07,2.9724137e-05,1.6752738e-07,0.99843377,4.1031726e-08,2.1719252e-08,4.9263457e-07,1.9515348e-05,3.5171144e-08,0.0015141821
../image_acquisition/dataset_split\val\Moon\789.jpg,5,月球,6,海王星,10,天王星,1,地球,False,2.699732e-07,0.00014749395,7.8595995e-06,2.1050757e-05,1.4951284e-07,2.198879e-05,0.99867684,8.041331e-07,4.3416814e-05,1.0336486e-06,0.0010783467,7.191456e-07
../image_acquisition/dataset_split\val\Moon\80.jpg,5,月球,5,月球,4,水星,6,海王星,True,0.033199538,0.002149129,0.001595091,0.020001605,0.14593957,0.5799783,0.113699816,0.06939551,0.029096602,0.0021831656,0.0006060833,0.0021555803
../image_acquisition/dataset_split\val\Moon\813.jpg,5,月球,5,月球,3,火星,4,水星,True,5.9483214e-06,0.0033443312,7.478466e-05,0.14701375,0.023159856,0.7989566,0.0029043434,0.0018404815,0.02100811,0.00012119475,2.7014807e-05,0.0015435793
../image_acquisition/dataset_split\val\Moon\82.jpg,5,月球,5,月球,8,土星,4,水星,True,7.131251e-07,0.00017402582,1.3659917e-05,6.8512e-05,0.0010775732,0.9948684,6.79461e-05,0.00011823009,0.0035946881,2.0709067e-06,7.058333e-07,1.3418763e-05
../image_acquisition/dataset_split\val\Moon\821.jpg,5,月球,5,月球,1,地球,8,土星,True,2.9029236e-05,0.00047855618,1.3508733e-07,1.8884108e-06,3.0792949e-06,0.99894327,6.8262048e-06,0.00018346516,0.00030949048,4.3711134e-06,2.8633605e-05,1.1422065e-05
../image_acquisition/dataset_split\val\Moon\827.jpg,5,月球,5,月球,1,地球,0,彗星,True,0.014967305,0.10278371,0.00018000076,6.58829e-05,2.5844762e-05,0.8789663,0.00020282643,0.0012538527,0.00038986802,0.00034324077,0.0005561198,0.0002650906
../image_acquisition/dataset_split\val\Moon\828.jpg,5,月球,5,月球,8,土星,6,海王星,True,1.5967848e-05,0.00025028634,8.7454955e-06,3.0062427e-05,0.00010897276,0.998061,0.00047208363,7.849994e-05,0.0008156037,2.2122442e-05,6.442079e-05,7.221946e-05
../image_acquisition/dataset_split\val\Moon\830.jpg,5,月球,5,月球,7,冥王星,6,海王星,True,2.6247575e-05,0.00012721891,5.6139026e-05,0.0011430703,0.0054871636,0.89063084,0.01657243,0.07261937,0.0124441255,5.8677877e-05,0.00037431892,0.00046038724
../image_acquisition/dataset_split\val\Moon\833.jpg,5,月球,5,月球,8,土星,1,地球,True,4.5095903e-06,0.0015096704,4.2058946e-06,3.0241259e-05,3.5174948e-05,0.9951509,0.000106709136,2.0538331e-05,0.0030431482,3.626491e-05,2.661089e-05,3.2057465e-05
../image_acquisition/dataset_split\val\Moon\840.jpg,5,月球,5,月球,1,地球,8,土星,True,2.9362825e-06,0.03509388,0.00091430615,0.00018131918,0.00036154836,0.959243,0.0006622372,0.00054400915,0.0023270233,7.9074205e-05,0.00025977282,0.00033088657
../image_acquisition/dataset_split\val\Moon\85.jpg,5,月球,5,月球,9,太阳,1,地球,True,0.034741253,0.051691107,0.0001437397,0.011534079,1.7764174e-05,0.623081,0.00022649918,3.7571715e-06,0.0016926787,0.27085462,4.273096e-05,0.005970726
../image_acquisition/dataset_split\val\Moon\860.jpg,5,月球,5,月球,1,地球,8,土星,True,3.4431878e-07,0.00053340767,1.3046962e-07,1.8478817e-06,2.7289548e-07,0.99921703,7.996915e-05,3.2884657e-07,0.00012794496,1.4641574e-05,1.02477325e-05,1.374789e-05
../image_acquisition/dataset_split\val\Moon\865.jpg,5,月球,5,月球,1,地球,7,冥王星,True,0.00021316508,0.41323203,0.004815712,0.011737405,0.00039143846,0.46279293,0.019887129,0.031746328,0.0315081,0.00029798696,0.0061143422,0.017263379
../image_acquisition/dataset_split\val\Moon\866.jpg,5,月球,4,水星,5,月球,7,冥王星,True,4.9976123e-05,0.003565772,0.0005382628,0.00075149245,0.7556994,0.2165952,0.006109958,0.00820458,0.0054282723,0.00010084695,0.0019915751,0.00096465764
../image_acquisition/dataset_split\val\Moon\868.jpg,5,月球,5,月球,1,地球,4,水星,True,1.6661394e-07,2.8464303e-06,7.3265335e-07,1.874346e-08,2.2940958e-06,0.99999094,1.08590825e-08,8.336741e-08,1.5900378e-06,4.6413945e-07,7.737199e-08,6.902756e-07
../image_acquisition/dataset_split\val\Moon\871.jpg,5,月球,5,月球,8,土星,1,地球,True,3.4620612e-07,3.884179e-05,1.536956e-07,7.410336e-06,2.4380213e-05,0.9996345,1.17613245e-05,2.965066e-06,0.00027262038,1.1464602e-06,3.515394e-07,5.532477e-06
../image_acquisition/dataset_split\val\Moon\872.jpg,5,月球,5,月球,3,火星,6,海王星,True,0.013361145,0.03492307,7.5224125e-05,0.099375606,0.00032072724,0.7921457,0.03816186,0.00032801006,0.0062221102,0.011265766,0.0037036554,0.00011705089
../image_acquisition/dataset_split\val\Moon\873.jpg,5,月球,5,月球,8,土星,1,地球,True,6.677326e-05,0.008584293,0.0010198746,0.0019719265,0.0023298413,0.95302194,0.0008461996,0.0064054388,0.024738993,0.00021888388,7.193025e-05,0.00072382804
../image_acquisition/dataset_split\val\Moon\877.jpg,5,月球,5,月球,4,水星,3,火星,True,8.892058e-05,0.0009502978,0.0004361979,0.028338455,0.04721843,0.89996386,0.008226178,0.0028531197,0.009395393,0.00017387918,9.467749e-05,0.0022605439
../image_acquisition/dataset_split\val\Moon\881.jpg,5,月球,5,月球,1,地球,7,冥王星,True,1.9771266e-08,0.07711355,1.7307126e-05,4.760131e-06,0.00025390682,0.91934425,0.001191462,0.0014895159,2.5093306e-05,6.766514e-07,0.00017179131,0.00038770062
../image_acquisition/dataset_split\val\Moon\883.jpg,5,月球,5,月球,1,地球,11,金星,True,6.2073383e-07,0.0017957445,0.00028496032,0.0004923201,2.5234205e-05,0.9964754,6.9648395e-06,0.0001221882,0.00022828413,8.063852e-06,4.324271e-06,0.00055594434
../image_acquisition/dataset_split\val\Moon\896.jpg,5,月球,5,月球,8,土星,1,地球,True,2.6632479e-06,0.00011310722,1.40113225e-05,1.5159116e-05,2.8329385e-05,0.9974094,1.0267339e-05,3.833996e-05,0.0023014368,9.883999e-06,4.462798e-06,5.3018655e-05
../image_acquisition/dataset_split\val\Moon\90.jpg,5,月球,1,地球,5,月球,2,木星,True,3.4057506e-05,0.7384757,0.011057852,0.0013436404,0.00066365267,0.23273446,0.006345688,0.00087507546,0.0045056497,0.0012819865,0.0012932154,0.0013890374
../image_acquisition/dataset_split\val\Moon\909.jpg,5,月球,5,月球,8,土星,3,火星,True,7.8530246e-07,7.436924e-05,8.0574955e-06,0.00013426073,6.2037016e-06,0.9989465,3.8321385e-05,5.790742e-06,0.0006046347,6.1434635e-05,1.3126055e-06,0.00011836383
../image_acquisition/dataset_split\val\Moon\92.jpg,5,月球,5,月球,1,地球,6,海王星,True,2.1297e-05,0.0003351433,1.5854734e-05,7.906124e-06,3.497783e-05,0.9992549,0.00014418707,1.7590557e-05,9.1959584e-05,1.2927833e-05,4.5735258e-05,1.7467786e-05
../image_acquisition/dataset_split\val\Moon\920.jpg,5,月球,5,月球,6,海王星,8,土星,True,0.00029568392,0.007418589,0.00344841,0.0023460474,0.0060167816,0.87820315,0.058502052,0.009451983,0.016099464,0.0009111264,0.012725409,0.00458125
../image_acquisition/dataset_split\val\Moon\924.jpg,5,月球,5,月球,4,水星,8,土星,True,0.0003042148,0.0026724234,3.3153026e-06,0.0012425553,0.008158018,0.9816472,0.0003007919,0.00026473802,0.0041755624,0.00030318863,1.11173085e-05,0.00091691833
../image_acquisition/dataset_split\val\Moon\93.jpg,5,月球,5,月球,4,水星,6,海王星,True,1.1230144e-07,2.3208752e-06,5.2174363e-07,8.449145e-08,0.00031472527,0.99962986,2.069041e-05,2.9440494e-06,1.419006e-05,2.2173957e-07,2.9719597e-06,1.13435635e-05
../image_acquisition/dataset_split\val\Moon\936.jpg,5,月球,5,月球,3,火星,4,水星,True,6.413698e-06,0.0013698688,1.9648096e-06,0.001781928,0.001592634,0.9932088,0.00037874596,0.00038373255,0.0011521045,8.74308e-05,8.865708e-07,3.5524423e-05
../image_acquisition/dataset_split\val\Moon\941.jpg,5,月球,5,月球,3,火星,1,地球,True,1.7558585e-05,0.005704267,0.00011412494,0.005911725,0.0037294046,0.9759577,0.0055056196,0.0021134268,0.0008407573,2.6890766e-05,3.0458594e-05,4.8046903e-05
../image_acquisition/dataset_split\val\Moon\943.jpg,5,月球,5,月球,6,海王星,4,水星,True,0.05061696,0.01308822,0.00019615443,0.002083026,0.09612886,0.66085905,0.16913833,0.00071348064,0.00045206287,0.00037551098,0.0034991875,0.0028490834
../image_acquisition/dataset_split\val\Moon\946.jpg,5,月球,5,月球,8,土星,1,地球,True,1.6536031e-08,3.752858e-06,1.3852785e-08,2.254632e-06,4.4434964e-07,0.9999318,2.0351679e-06,1.5347368e-07,5.890889e-05,4.4927418e-07,1.1403275e-08,2.450225e-07
../image_acquisition/dataset_split\val\Moon\949.jpg,5,月球,5,月球,8,土星,1,地球,True,1.8906925e-05,0.00019865193,6.310668e-07,5.669214e-07,1.10532554e-07,0.9994795,8.302803e-06,2.1043247e-06,0.00024697583,1.0993492e-05,1.9007863e-05,1.4191944e-05
../image_acquisition/dataset_split\val\Moon\95.jpg,5,月球,5,月球,3,火星,8,土星,True,1.44781625e-05,0.0016253401,3.651248e-05,0.23499608,0.0030989735,0.74422836,0.0029748315,0.0033800951,0.007820599,0.0007663701,3.940126e-06,0.0010544522
../image_acquisition/dataset_split\val\Moon\960.jpg,5,月球,3,火星,5,月球,4,水星,True,0.000318299,0.0004657699,1.6456992e-06,0.9709387,0.0019280391,0.024136188,0.0015225422,8.393018e-05,0.00018065269,0.00037114305,1.192464e-06,5.197337e-05
../image_acquisition/dataset_split\val\Moon\968.jpg,5,月球,5,月球,8,土星,4,水星,True,2.192881e-07,1.2055154e-06,9.360014e-08,1.0320755e-06,0.00012716326,0.99948955,4.6384857e-06,1.9669114e-06,0.00037317912,1.8461157e-07,5.610342e-08,7.02699e-07
../image_acquisition/dataset_split\val\Moon\969.jpg,5,月球,5,月球,8,土星,1,地球,True,1.8683337e-06,0.0005235813,2.630675e-06,7.3437e-05,2.0777881e-05,0.99752194,0.00013133202,7.3754973e-06,0.0016606144,2.6840307e-05,1.6704629e-06,2.7823055e-05
../image_acquisition/dataset_split\val\Moon\974.jpg,5,月球,5,月球,4,水星,7,冥王星,True,3.324023e-05,0.000103767365,6.1123483e-06,2.9055926e-05,0.0017867953,0.9965146,0.00035048905,0.00055240403,0.0001764683,2.5110853e-06,0.00022444488,0.00021998264
../image_acquisition/dataset_split\val\Moon\975.jpg,5,月球,5,月球,3,火星,4,水星,True,1.1667425e-06,1.446228e-05,1.3153735e-07,0.0030383286,0.00048627652,0.99580127,0.00041818217,8.5478096e-05,0.00014341834,5.3495237e-06,6.936662e-08,5.7899047e-06
../image_acquisition/dataset_split\val\Moon\976.jpg,5,月球,5,月球,8,土星,4,水星,True,1.1986281e-05,2.0849573e-05,8.6367094e-05,0.00028858767,0.0010689759,0.9927851,0.00021684438,0.0006500866,0.0044013667,1.851016e-05,2.6178823e-05,0.0004250823
../image_acquisition/dataset_split\val\Moon\984.jpg,5,月球,5,月球,1,地球,8,土星,True,0.021477703,0.31297052,0.040246293,0.047622453,0.022844927,0.46338052,0.014142213,0.0038240212,0.052272003,0.009174562,0.0029442995,0.009100518
../image_acquisition/dataset_split\val\Moon\987.jpg,5,月球,3,火星,2,木星,6,海王星,False,4.936325e-07,0.0031399226,0.061930425,0.7861506,0.025715744,0.0239395,0.0494825,0.0003880503,0.0073540662,3.5465884e-05,5.273577e-05,0.041810494
../image_acquisition/dataset_split\val\Moon\996.jpg,5,月球,1,地球,5,月球,9,太阳,True,0.0005143841,0.97756004,0.0017414887,0.0012241026,0.0007429622,0.0055565694,0.0011242385,0.0020032946,0.0004281836,0.004407931,0.0006890924,0.0040077684
../image_acquisition/dataset_split\val\Moon\997.jpg,5,月球,5,月球,1,地球,4,水星,True,2.8285758e-06,0.0026881762,0.000114335606,0.00013437176,0.0010836775,0.9947273,0.00019128957,0.0003306499,0.00060285087,8.076728e-06,7.934012e-06,0.000108418564
../image_acquisition/dataset_split\val\Moon\998.jpg,5,月球,5,月球,1,地球,6,海王星,True,2.578901e-05,0.1896507,7.27118e-05,0.0009720802,6.291932e-05,0.80318785,0.0057162954,7.9281046e-05,4.6405214e-05,8.985211e-05,9.053363e-06,8.703733e-05
../image_acquisition/dataset_split\val\Moon\999.jpg,5,月球,1,地球,5,月球,6,海王星,True,2.6799725e-08,0.642241,9.620884e-08,8.62986e-05,9.1076583e-07,0.35686097,0.0007666386,8.4363144e-08,3.1134348e-07,2.2559843e-06,9.5511e-07,4.0515595e-05
../image_acquisition/dataset_split\val\Neptune\106.jpg,6,海王星,6,海王星,10,天王星,8,土星,True,3.7331166e-10,1.6280854e-06,1.5682297e-06,1.3974152e-08,2.1024289e-10,8.5557946e-07,0.99983513,1.6837944e-09,2.8585933e-05,2.3209731e-08,0.00013201094,9.754475e-08
../image_acquisition/dataset_split\val\Neptune\107.jpg,6,海王星,6,海王星,10,天王星,8,土星,True,3.039787e-08,4.2500964e-05,1.132292e-05,6.556211e-06,1.9024905e-07,1.6126885e-05,0.9916011,5.063409e-07,8.739263e-05,4.671008e-06,0.008216668,1.3001307e-05
../image_acquisition/dataset_split\val\Neptune\137.jpg,6,海王星,6,海王星,10,天王星,5,月球,True,0.02283757,0.040093437,0.0050784084,0.005475052,0.0054060253,0.13412943,0.49441,0.0044261683,0.011108074,0.011235875,0.2522307,0.013569209
